"MSN","StateCode","Year","Data","Description"
"BMTCB","AZ",1964,4089.10173,"Biomass total consumption"
"BMTCB","AZ",1965,3695.21696,"Biomass total consumption"
"BMTCB","AZ",1966,3679.36818,"Biomass total consumption"
"BMTCB","AZ",1967,4180.13105,"Biomass total consumption"
"BMTCB","AZ",1968,4147.20373,"Biomass total consumption"
"BMTCB","AZ",1969,4389.1241,"Biomass total consumption"
"BMTCB","AZ",1970,4339.3804,"Biomass total consumption"
"BMTCB","AZ",1971,4526.40288,"Biomass total consumption"
"BMTCB","AZ",1972,4782.42417,"Biomass total consumption"
"BMTCB","AZ",1973,4574.10469,"Biomass total consumption"
"BMTCB","AZ",1974,4782.71253,"Biomass total consumption"
"BMTCB","AZ",1975,5413.77876,"Biomass total consumption"
"BMTCB","AZ",1976,5816.28547,"Biomass total consumption"
"BMTCB","AZ",1977,6838.2955,"Biomass total consumption"
"BMTCB","AZ",1978,7128.91807,"Biomass total consumption"
"BMTCB","AZ",1979,8291.19153,"Biomass total consumption"
"BMTCB","AZ",1980,17835.00581,"Biomass total consumption"
"BMTCB","AZ",1981,21468.86588,"Biomass total consumption"
"BMTCB","AZ",1982,21634.73747,"Biomass total consumption"
"BMTCB","AZ",1983,23643.69664,"Biomass total consumption"
"BMTCB","AZ",1984,25139.34211,"Biomass total consumption"
"BMTCB","AZ",1985,25557.79475,"Biomass total consumption"
"BMTCB","AZ",1986,24042.52306,"Biomass total consumption"
"BMTCB","AZ",1987,17521.24706,"Biomass total consumption"
"BMTCB","AZ",1988,18364.61939,"Biomass total consumption"
"BMTCB","AZ",1989,15620.34064,"Biomass total consumption"
"BMTCB","AZ",1990,13740.58609,"Biomass total consumption"
"BMTCB","AZ",1991,14585.36246,"Biomass total consumption"
"BMTCB","AZ",1992,15094.93557,"Biomass total consumption"
"BMTCB","AZ",1993,13870.681,"Biomass total consumption"
"BMTCB","AZ",1994,14181.80795,"Biomass total consumption"
"BMTCB","AZ",1995,16653.19869,"Biomass total consumption"
"BMTCB","AZ",1996,14707.18648,"Biomass total consumption"
"BMTCB","AZ",1997,16422.29317,"Biomass total consumption"
"BMTCB","AZ",1998,12302.80131,"Biomass total consumption"
"BMTCB","AZ",1999,12719.41704,"Biomass total consumption"
"BMTCB","AZ",2000,13603.41768,"Biomass total consumption"
"BMTCB","AZ",2001,10376.76406,"Biomass total consumption"
"BMTCB","AZ",2002,9299.13173,"Biomass total consumption"
"BMTCB","AZ",2003,9556.87134,"Biomass total consumption"
"BMTCB","AZ",2004,9671.23441,"Biomass total consumption"
"BMTCB","AZ",2005,25121.70525,"Biomass total consumption"
"BMTCB","AZ",2006,25182.79468,"Biomass total consumption"
"BMTCB","AZ",2007,29070.01911,"Biomass total consumption"
"BMTCB","AZ",2008,35808.45171,"Biomass total consumption"
"BMTCB","AZ",2009,35412.81309,"Biomass total consumption"
"BMTCB","CA",1960,82097.53052,"Biomass total consumption"
"BMTCB","CA",1961,83506.10889,"Biomass total consumption"
"BMTCB","CA",1962,86897.65269,"Biomass total consumption"
"BMTCB","CA",1963,93021.63734,"Biomass total consumption"
"BMTCB","CA",1964,98436.28025,"Biomass total consumption"
"BMTCB","CA",1965,97487.844,"Biomass total consumption"
"BMTCB","CA",1966,100672.5268,"Biomass total consumption"
"BMTCB","CA",1967,101884.788,"Biomass total consumption"
"BMTCB","CA",1968,110273.6937,"Biomass total consumption"
"BMTCB","CA",1969,116252.6616,"Biomass total consumption"
"BMTCB","CA",1970,116838.7983,"Biomass total consumption"
"BMTCB","CA",1971,119221.2029,"Biomass total consumption"
"BMTCB","CA",1972,127646.2927,"Biomass total consumption"
"BMTCB","CA",1973,130121.5861,"Biomass total consumption"
"BMTCB","CA",1974,134722.965,"Biomass total consumption"
"BMTCB","CA",1975,127489.4036,"Biomass total consumption"
"BMTCB","CA",1976,144760.1441,"Biomass total consumption"
"BMTCB","CA",1977,151984.1311,"Biomass total consumption"
"BMTCB","CA",1978,160260.9648,"Biomass total consumption"
"BMTCB","CA",1979,168373.4001,"Biomass total consumption"
"BMTCB","CA",1980,115610.0496,"Biomass total consumption"
"BMTCB","CA",1981,133092.2834,"Biomass total consumption"
"BMTCB","CA",1982,127115.6374,"Biomass total consumption"
"BMTCB","CA",1983,148645.7369,"Biomass total consumption"
"BMTCB","CA",1984,165872.8768,"Biomass total consumption"
"BMTCB","CA",1985,167092.6847,"Biomass total consumption"
"BMTCB","CA",1986,129118.2461,"Biomass total consumption"
"BMTCB","CA",1987,157927.9222,"Biomass total consumption"
"BMTCB","CA",1988,169037.8868,"Biomass total consumption"
"BMTCB","CA",1989,235905.2314,"Biomass total consumption"
"BMTCB","CA",1990,222588.6624,"Biomass total consumption"
"BMTCB","CA",1991,219223.9471,"Biomass total consumption"
"BMTCB","CA",1992,226570.6544,"Biomass total consumption"
"BMTCB","CA",1993,193993.5989,"Biomass total consumption"
"BMTCB","CA",1994,195853.6851,"Biomass total consumption"
"BMTCB","CA",1995,181976.7564,"Biomass total consumption"
"BMTCB","CA",1996,175102.1526,"Biomass total consumption"
"BMTCB","CA",1997,158857.6686,"Biomass total consumption"
"BMTCB","CA",1998,146911.9789,"Biomass total consumption"
"BMTCB","CA",1999,156548.0245,"Biomass total consumption"
"BMTCB","CA",2000,164988.6785,"Biomass total consumption"
"BMTCB","CA",2001,164122.0837,"Biomass total consumption"
"BMTCB","CA",2002,171473.8135,"Biomass total consumption"
"BMTCB","CA",2003,205818.2943,"Biomass total consumption"
"BMTCB","CA",2004,228435.8629,"Biomass total consumption"
"BMTCB","CA",2005,225495.2407,"Biomass total consumption"
"BMTCB","CA",2006,219733.391,"Biomass total consumption"
"BMTCB","CA",2007,225390.7083,"Biomass total consumption"
"BMTCB","CA",2008,228308.9487,"Biomass total consumption"
"BMTCB","CA",2009,224662.5224,"Biomass total consumption"
"BMTCB","NM",1960,6627.60303,"Biomass total consumption"
"BMTCB","NM",1961,6383.18415,"Biomass total consumption"
"BMTCB","NM",1962,6119.23528,"Biomass total consumption"
"BMTCB","NM",1963,6012.20356,"Biomass total consumption"
"BMTCB","NM",1964,6200.87713,"Biomass total consumption"
"BMTCB","NM",1965,5626.92142,"Biomass total consumption"
"BMTCB","NM",1966,5503.67683,"Biomass total consumption"
"BMTCB","NM",1967,5311.94572,"Biomass total consumption"
"BMTCB","NM",1968,5259.08546,"Biomass total consumption"
"BMTCB","NM",1969,5014.25154,"Biomass total consumption"
"BMTCB","NM",1970,4857.5794,"Biomass total consumption"
"BMTCB","NM",1971,4679.22274,"Biomass total consumption"
"BMTCB","NM",1972,4535.82072,"Biomass total consumption"
"BMTCB","NM",1973,4221.0506,"Biomass total consumption"
"BMTCB","NM",1974,4152.82025,"Biomass total consumption"
"BMTCB","NM",1975,5342.7819,"Biomass total consumption"
"BMTCB","NM",1976,5990.5815,"Biomass total consumption"
"BMTCB","NM",1977,7036.09195,"Biomass total consumption"
"BMTCB","NM",1978,7677.32186,"Biomass total consumption"
"BMTCB","NM",1979,9219.61811,"Biomass total consumption"
"BMTCB","NM",1980,5245.14218,"Biomass total consumption"
"BMTCB","NM",1981,6811.63257,"Biomass total consumption"
"BMTCB","NM",1982,7213.8757,"Biomass total consumption"
"BMTCB","NM",1983,8267.24898,"Biomass total consumption"
"BMTCB","NM",1984,8947.27462,"Biomass total consumption"
"BMTCB","NM",1985,9184.80922,"Biomass total consumption"
"BMTCB","NM",1986,9389.1191,"Biomass total consumption"
"BMTCB","NM",1987,6882.35499,"Biomass total consumption"
"BMTCB","NM",1988,7557.91736,"Biomass total consumption"
"BMTCB","NM",1989,6827.08737,"Biomass total consumption"
"BMTCB","NM",1990,5892.26845,"Biomass total consumption"
"BMTCB","NM",1991,6168.24334,"Biomass total consumption"
"BMTCB","NM",1992,5962.41767,"Biomass total consumption"
"BMTCB","NM",1993,5097.85589,"Biomass total consumption"
"BMTCB","NM",1994,5225.57276,"Biomass total consumption"
"BMTCB","NM",1995,6322.92408,"Biomass total consumption"
"BMTCB","NM",1996,5672.70185,"Biomass total consumption"
"BMTCB","NM",1997,6402.55587,"Biomass total consumption"
"BMTCB","NM",1998,6930.08464,"Biomass total consumption"
"BMTCB","NM",1999,6699.40501,"Biomass total consumption"
"BMTCB","NM",2000,7323.19479,"Biomass total consumption"
"BMTCB","NM",2001,4336.58586,"Biomass total consumption"
"BMTCB","NM",2002,4400.64321,"Biomass total consumption"
"BMTCB","NM",2003,4302.16571,"Biomass total consumption"
"BMTCB","NM",2004,4295.81309,"Biomass total consumption"
"BMTCB","NM",2005,13020.14274,"Biomass total consumption"
"BMTCB","NM",2006,12990.47148,"Biomass total consumption"
"BMTCB","NM",2007,14471.1765,"Biomass total consumption"
"BMTCB","NM",2008,16129.4421,"Biomass total consumption"
"BMTCB","NM",2009,17295.22312,"Biomass total consumption"
"BMTCB","TX",1960,38296.32121,"Biomass total consumption"
"BMTCB","TX",1961,38880.11404,"Biomass total consumption"
"BMTCB","TX",1962,39275.11374,"Biomass total consumption"
"BMTCB","TX",1963,37708.94855,"Biomass total consumption"
"BMTCB","TX",1964,39136.42295,"Biomass total consumption"
"BMTCB","TX",1965,41195.86221,"Biomass total consumption"
"BMTCB","TX",1966,43784.76569,"Biomass total consumption"
"BMTCB","TX",1967,43900.74682,"Biomass total consumption"
"BMTCB","TX",1968,49148.74211,"Biomass total consumption"
"BMTCB","TX",1969,51072.6541,"Biomass total consumption"
"BMTCB","TX",1970,52206.96065,"Biomass total consumption"
"BMTCB","TX",1971,51251.00553,"Biomass total consumption"
"BMTCB","TX",1972,58945.01261,"Biomass total consumption"
"BMTCB","TX",1973,60439.09072,"Biomass total consumption"
"BMTCB","TX",1974,59655.88703,"Biomass total consumption"
"BMTCB","TX",1975,55819.63573,"Biomass total consumption"
"BMTCB","TX",1976,64884.2786,"Biomass total consumption"
"BMTCB","TX",1977,70366.48853,"Biomass total consumption"
"BMTCB","TX",1978,76251.79482,"Biomass total consumption"
"BMTCB","TX",1979,77272.92271,"Biomass total consumption"
"BMTCB","TX",1980,55647.5248,"Biomass total consumption"
"BMTCB","TX",1981,58543.66255,"Biomass total consumption"
"BMTCB","TX",1982,70015.30017,"Biomass total consumption"
"BMTCB","TX",1983,66419.05023,"Biomass total consumption"
"BMTCB","TX",1984,77878.91785,"Biomass total consumption"
"BMTCB","TX",1985,81665.57669,"Biomass total consumption"
"BMTCB","TX",1986,92452.77113,"Biomass total consumption"
"BMTCB","TX",1987,98227.14558,"Biomass total consumption"
"BMTCB","TX",1988,99029.29485,"Biomass total consumption"
"BMTCB","TX",1989,112012.0332,"Biomass total consumption"
"BMTCB","TX",1990,98023.52176,"Biomass total consumption"
"BMTCB","TX",1991,98410.56424,"Biomass total consumption"
"BMTCB","TX",1992,108089.1317,"Biomass total consumption"
"BMTCB","TX",1993,98558.09518,"Biomass total consumption"
"BMTCB","TX",1994,98792.66189,"Biomass total consumption"
"BMTCB","TX",1995,103692.7819,"Biomass total consumption"
"BMTCB","TX",1996,100413.1941,"Biomass total consumption"
"BMTCB","TX",1997,106313.4344,"Biomass total consumption"
"BMTCB","TX",1998,99148.67733,"Biomass total consumption"
"BMTCB","TX",1999,83122.1534,"Biomass total consumption"
"BMTCB","TX",2000,87162.14782,"Biomass total consumption"
"BMTCB","TX",2001,76169.21088,"Biomass total consumption"
"BMTCB","TX",2002,83740.05732,"Biomass total consumption"
"BMTCB","TX",2003,80861.02434,"Biomass total consumption"
"BMTCB","TX",2004,77141.7672,"Biomass total consumption"
"BMTCB","TX",2005,81539.61821,"Biomass total consumption"
"BMTCB","TX",2006,115698.4572,"Biomass total consumption"
"BMTCB","TX",2007,138555.795,"Biomass total consumption"
"BMTCB","TX",2008,173888.6988,"Biomass total consumption"
"BMTCB","TX",2009,148263.5744,"Biomass total consumption"
"CLTCB","AZ",1960,209.57935,"Coal total consumption."
"CLTCB","AZ",1961,210.66932,"Coal total consumption."
"CLTCB","AZ",1962,6290.98311,"Coal total consumption."
"CLTCB","AZ",1963,8432.01905,"Coal total consumption."
"CLTCB","AZ",1964,9102.72547,"Coal total consumption."
"CLTCB","AZ",1965,7030.44355,"Coal total consumption."
"CLTCB","AZ",1966,7372.74514,"Coal total consumption."
"CLTCB","AZ",1967,7183.65905,"Coal total consumption."
"CLTCB","AZ",1968,8137.1679,"Coal total consumption."
"CLTCB","AZ",1969,8381.44702,"Coal total consumption."
"CLTCB","AZ",1970,8622.9298,"Coal total consumption."
"CLTCB","AZ",1971,8875.93953,"Coal total consumption."
"CLTCB","AZ",1972,7522.79594,"Coal total consumption."
"CLTCB","AZ",1973,9926.90018,"Coal total consumption."
"CLTCB","AZ",1974,48358.9072,"Coal total consumption."
"CLTCB","AZ",1975,92448.56979,"Coal total consumption."
"CLTCB","AZ",1976,139959.9045,"Coal total consumption."
"CLTCB","AZ",1977,179847.4746,"Coal total consumption."
"CLTCB","AZ",1978,159979.5618,"Coal total consumption."
"CLTCB","AZ",1979,246230.2266,"Coal total consumption."
"CLTCB","AZ",1980,244994.3448,"Coal total consumption."
"CLTCB","AZ",1981,319438.1119,"Coal total consumption."
"CLTCB","AZ",1982,336245.059,"Coal total consumption."
"CLTCB","AZ",1983,295441.9187,"Coal total consumption."
"CLTCB","AZ",1984,324862.346,"Coal total consumption."
"CLTCB","AZ",1985,342012.7337,"Coal total consumption."
"CLTCB","AZ",1986,295888.0014,"Coal total consumption."
"CLTCB","AZ",1987,282881.8233,"Coal total consumption."
"CLTCB","AZ",1988,309040.895,"Coal total consumption."
"CLTCB","AZ",1989,353144.049,"Coal total consumption."
"CLTCB","AZ",1990,343414.509,"Coal total consumption."
"CLTCB","AZ",1991,347261.3399,"Coal total consumption."
"CLTCB","AZ",1992,369742.9504,"Coal total consumption."
"CLTCB","AZ",1993,389838.7377,"Coal total consumption."
"CLTCB","AZ",1994,402390.1462,"Coal total consumption."
"CLTCB","AZ",1995,342889.3714,"Coal total consumption."
"CLTCB","AZ",1996,342839.3757,"Coal total consumption."
"CLTCB","AZ",1997,369871.869,"Coal total consumption."
"CLTCB","AZ",1998,386769.6754,"Coal total consumption."
"CLTCB","AZ",1999,403262.1076,"Coal total consumption."
"CLTCB","AZ",2000,432810.0454,"Coal total consumption."
"CLTCB","AZ",2001,424023.2213,"Coal total consumption."
"CLTCB","AZ",2002,406478.8093,"Coal total consumption."
"CLTCB","AZ",2003,406536.9641,"Coal total consumption."
"CLTCB","AZ",2004,425413.1317,"Coal total consumption."
"CLTCB","AZ",2005,428444.8054,"Coal total consumption."
"CLTCB","AZ",2006,431984.5691,"Coal total consumption."
"CLTCB","AZ",2007,438524.2236,"Coal total consumption."
"CLTCB","AZ",2008,458726.7285,"Coal total consumption."
"CLTCB","AZ",2009,413259.9226,"Coal total consumption."
"CLTCB","CA",1960,35903.06676,"Coal total consumption."
"CLTCB","CA",1961,59106.44867,"Coal total consumption."
"CLTCB","CA",1962,39681.01509,"Coal total consumption."
"CLTCB","CA",1963,46127.33651,"Coal total consumption."
"CLTCB","CA",1964,53722.75475,"Coal total consumption."
"CLTCB","CA",1965,63692.80664,"Coal total consumption."
"CLTCB","CA",1966,51515.03837,"Coal total consumption."
"CLTCB","CA",1967,53948.98003,"Coal total consumption."
"CLTCB","CA",1968,57010.63322,"Coal total consumption."
"CLTCB","CA",1969,60030.64937,"Coal total consumption."
"CLTCB","CA",1970,61811.50474,"Coal total consumption."
"CLTCB","CA",1971,51014.75909,"Coal total consumption."
"CLTCB","CA",1972,47451.94713,"Coal total consumption."
"CLTCB","CA",1973,66956.00654,"Coal total consumption."
"CLTCB","CA",1974,60670.1672,"Coal total consumption."
"CLTCB","CA",1975,56405.23,"Coal total consumption."
"CLTCB","CA",1976,66629.89346,"Coal total consumption."
"CLTCB","CA",1977,75109.05148,"Coal total consumption."
"CLTCB","CA",1978,67891.9103,"Coal total consumption."
"CLTCB","CA",1979,68564.94334,"Coal total consumption."
"CLTCB","CA",1980,66169.6168,"Coal total consumption."
"CLTCB","CA",1981,78400.54828,"Coal total consumption."
"CLTCB","CA",1982,69414.68153,"Coal total consumption."
"CLTCB","CA",1983,32021.77139,"Coal total consumption."
"CLTCB","CA",1984,37242.74012,"Coal total consumption."
"CLTCB","CA",1985,45264.37754,"Coal total consumption."
"CLTCB","CA",1986,42518.7609,"Coal total consumption."
"CLTCB","CA",1987,44951.38533,"Coal total consumption."
"CLTCB","CA",1988,50824.28608,"Coal total consumption."
"CLTCB","CA",1989,66426.63687,"Coal total consumption."
"CLTCB","CA",1990,84159.70697,"Coal total consumption."
"CLTCB","CA",1991,89519.12363,"Coal total consumption."
"CLTCB","CA",1992,91515.05006,"Coal total consumption."
"CLTCB","CA",1993,84669.28642,"Coal total consumption."
"CLTCB","CA",1994,84615.77611,"Coal total consumption."
"CLTCB","CA",1995,84323.12291,"Coal total consumption."
"CLTCB","CA",1996,80324.43099,"Coal total consumption."
"CLTCB","CA",1997,82651.06498,"Coal total consumption."
"CLTCB","CA",1998,66156.57709,"Coal total consumption."
"CLTCB","CA",1999,69547.22128,"Coal total consumption."
"CLTCB","CA",2000,70011.69418,"Coal total consumption."
"CLTCB","CA",2001,67839.48592,"Coal total consumption."
"CLTCB","CA",2002,70009.96196,"Coal total consumption."
"CLTCB","CA",2003,69469.16922,"Coal total consumption."
"CLTCB","CA",2004,68909.34635,"Coal total consumption."
"CLTCB","CA",2005,67422.33819,"Coal total consumption."
"CLTCB","CA",2006,67016.54708,"Coal total consumption."
"CLTCB","CA",2007,66494.60273,"Coal total consumption."
"CLTCB","CA",2008,63050.16857,"Coal total consumption."
"CLTCB","CA",2009,52403.09775,"Coal total consumption."
