"MSN","StateCode","Year","Data","Description","Renewable"
"ARICB","NM",1963,6815.97456,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1964,7773.469,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1965,9209.90446,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1966,8144.31363,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1967,7575.74812,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1968,9667.48831,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1969,6418.0506,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1970,8017.62681,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1971,5393.73954,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1972,6401.57056,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1973,6604.93741,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1974,9058.57519,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1975,10830.37219,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1976,9699.06492,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1977,7953.0578,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1978,9501.10322,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1979,9429.7189,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1980,7552.98949,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1981,7721.65909,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1982,9610.17431,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1983,11773.68238,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1984,12612.77405,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1985,9960.82466,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1986,10724.60776,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1987,13728.31817,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1988,14019.47771,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1989,11052.32403,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1990,9625.90939,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1991,10117.33691,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1992,12433.53443,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1993,16179.46817,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1994,14030.73602,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1995,12336.54359,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1996,10936.11685,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1997,8179.98511,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1998,13592.78849,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",1999,12624.61188,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",2000,11778.1003,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",2001,5250.17366,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",2002,13234.20174,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",2003,13125.77017,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",2004,13206.4841,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",2005,11943.20769,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",2006,12825.79815,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",2007,15601.94413,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",2008,11727.13548,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","NM",2009,10117.67946,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1960,41700.15006,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1961,48304.65713,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1962,50028.63007,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1963,47426.65965,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1964,48850.52367,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1965,51835.30801,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1966,56112.98503,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1967,59552.82597,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1968,61556.25906,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1969,66144.67003,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1970,78867.81815,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1971,76174.8896,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1972,75513.20535,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1973,77978.03958,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1974,81041.71494,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1975,54080.38215,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1976,44787.12216,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1977,36099.21111,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1978,47413.57372,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1979,62155.19263,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1980,72373.22122,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1981,52579.25537,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1982,52122.99593,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1983,77779.97323,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1984,71200.39821,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1985,78354.83073,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1986,90548.45856,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1987,83620.0417,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1988,95781.00946,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1989,64248.84433,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1990,92991.42253,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1991,62183.02441,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1992,78306.85099,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1993,84504.27655,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1994,72642.51402,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1995,78262.51879,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1996,79380.44789,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1997,69738.8638,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1998,74329.5184,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",1999,55993.47094,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",2000,52804.26209,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",2001,77777.15837,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",2002,87617.128,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",2003,92343.77999,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",2004,86174.82611,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",2005,114067.5041,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",2006,104457.8073,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",2007,100464.9134,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",2008,71106.86146,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARICB","TX",2009,61348.0105,"Asphalt and road oil consumed by the industrial sector.","FALSE"
"ARTCB","AZ",1960,5726.26021,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1961,6274.82747,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1962,5741.4451,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1963,8193.88866,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1964,7749.17493,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1965,7369.23613,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1966,12551.17339,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1967,13390.92356,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1968,15229.11009,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1969,18102.82252,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1970,24413.71573,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1971,19444.06291,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1972,23661.18928,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1973,22666.35367,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1974,26101.18145,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1975,15467.14354,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1976,13486.38673,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1977,14402.04909,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1978,17829.46339,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1979,19633.41526,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1980,13677.1789,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1981,10862.66058,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1982,10098.8161,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1983,10928.741,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1984,16488.61101,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1985,17009.40237,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1986,16790.93144,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1987,16535.24995,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1988,17806.40229,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1989,15832.11233,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1990,15704.63981,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1991,14472.4881,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1992,19801.47369,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1993,15446.88237,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1994,17082.92414,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1995,20822.50723,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1996,16323.78299,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1997,17944.75579,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1998,26355.45472,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",1999,25311.89647,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",2000,22751.66257,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",2001,17038.8181,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",2002,23430.92844,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",2003,23016.83069,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",2004,31933.97036,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",2005,30780.24887,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",2006,27372.74708,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",2007,27034.39303,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",2008,23059.23241,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","AZ",2009,19894.53622,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","CA",1960,70774.23143,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","CA",1961,76144.71352,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","CA",1962,78080.1994,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","CA",1963,80479.18521,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","CA",1964,83422.03673,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","CA",1965,78915.22805,"Asphalt and road oil total consumption.","FALSE"
"ARTCB","CA",1966,80100.43033,"Asphalt and road oil total consumption.","FALSE"
